time_s,phase_s
4049.000000,-1.413018e+03
4050.000000,-1.413132e+03
4051.000000,-1.412873e+03
4052.000000,-1.412920e+03
4053.000000,-1.412833e+03
4054.000000,-1.413023e+03
4055.000000,-1.412756e+03
4056.000000,-1.412434e+03
4057.000000,-1.411898e+03
4058.000000,-1.411411e+03
4059.000000,-1.411059e+03
4060.000000,-1.411040e+03
4061.000000,-1.410929e+03
4062.000000,-1.410616e+03
4063.000000,-1.411070e+03
4064.000000,-1.411635e+03
4065.000000,-1.411899e+03
4066.000000,-1.412143e+03
4067.000000,-1.412931e+03
4068.000000,-1.413545e+03
4069.000000,-1.414308e+03
4070.000000,-1.415909e+03
4071.000000,-1.416753e+03
4072.000000,-1.417428e+03
4073.000000,-1.417989e+03
4074.000000,-1.418052e+03
4075.000000,-1.419207e+03
4076.000000,-1.420507e+03
4077.000000,-1.422444e+03
4078.000000,-1.423494e+03
4079.000000,-1.424262e+03
4080.000000,-1.424839e+03
4081.000000,-1.424619e+03
4082.000000,-1.424385e+03
4083.000000,-1.424498e+03
4084.000000,-1.424770e+03
4085.000000,-1.424560e+03
4086.000000,-1.424808e+03
4087.000000,-1.425545e+03
4088.000000,-1.426615e+03
4089.000000,-1.427042e+03
4090.000000,-1.426693e+03
4091.000000,-1.425704e+03
4092.000000,-1.425645e+03
4093.000000,-1.426155e+03
4094.000000,-1.426836e+03
4095.000000,-1.426920e+03
4096.000000,-1.427711e+03
4097.000000,-1.427541e+03
4098.000000,-1.427069e+03
4099.000000,-1.426727e+03
4100.000000,-1.426618e+03
4101.000000,-1.426213e+03
4102.000000,-1.425971e+03
4103.000000,-1.425984e+03
4104.000000,-1.425039e+03
4105.000000,-1.424837e+03
4106.000000,-1.424465e+03
4107.000000,-1.425174e+03
4108.000000,-1.424423e+03
4109.000000,-1.423409e+03
4110.000000,-1.422968e+03
4111.000000,-1.422400e+03
4112.000000,-1.421930e+03
4113.000000,-1.421961e+03
4114.000000,-1.421670e+03
4115.000000,-1.421897e+03
4116.000000,-1.422013e+03
4117.000000,-1.421369e+03
4118.000000,-1.420814e+03
4119.000000,-1.421030e+03
4120.000000,-1.421389e+03
4121.000000,-1.421644e+03
4122.000000,-1.421374e+03
4123.000000,-1.421653e+03
4124.000000,-1.421377e+03
4125.000000,-1.420869e+03
4126.000000,-1.420622e+03
4127.000000,-1.420044e+03
4128.000000,-1.420000e+03
4129.000000,-1.420071e+03
4130.000000,-1.420368e+03
4131.000000,-1.419953e+03
4132.000000,-1.420124e+03
4133.000000,-1.419947e+03
4134.000000,-1.419939e+03
4135.000000,-1.420328e+03
4136.000000,-1.420420e+03
4137.000000,-1.419639e+03
4138.000000,-1.419271e+03
4139.000000,-1.419356e+03
4140.000000,-1.418886e+03
4141.000000,-1.418248e+03
4142.000000,-1.416211e+03
4143.000000,-1.415390e+03
4144.000000,-1.415008e+03
4145.000000,-1.414153e+03
4146.000000,-1.414549e+03
4147.000000,-1.414216e+03
4148.000000,-1.413115e+03
4149.000000,-1.412956e+03
4150.000000,-1.413573e+03
4151.000000,-1.413621e+03
4152.000000,-1.412863e+03
4153.000000,-1.412550e+03
4154.000000,-1.412846e+03
4155.000000,-1.413152e+03
4156.000000,-1.413313e+03
4157.000000,-1.412961e+03
4158.000000,-1.412126e+03
4159.000000,-1.411435e+03
4160.000000,-1.411216e+03
4161.000000,-1.411917e+03
4162.000000,-1.412699e+03
4163.000000,-1.412826e+03
4164.000000,-1.413600e+03
4165.000000,-1.413965e+03
4166.000000,-1.414113e+03
4167.000000,-1.414824e+03
4168.000000,-1.415459e+03
4169.000000,-1.415572e+03
4170.000000,-1.415255e+03
4171.000000,-1.414639e+03
4172.000000,-1.414231e+03
4173.000000,-1.414182e+03
4174.000000,-1.414600e+03
4175.000000,-1.415203e+03
4176.000000,-1.415532e+03
4177.000000,-1.415425e+03
4178.000000,-1.415420e+03
4179.000000,-1.416355e+03
4180.000000,-1.416692e+03
4181.000000,-1.416063e+03
4182.000000,-1.415790e+03
4183.000000,-1.415912e+03
4184.000000,-1.414556e+03
4185.000000,-1.413936e+03
4186.000000,-1.413255e+03
4187.000000,-1.412571e+03
4188.000000,-1.412212e+03
4189.000000,-1.411828e+03
4190.000000,-1.410244e+03
4191.000000,-1.408974e+03
4192.000000,-1.407893e+03
4193.000000,-1.407100e+03
4194.000000,-1.406967e+03
4195.000000,-1.406158e+03
4196.000000,-1.406174e+03
4197.000000,-1.406035e+03
4198.000000,-1.406750e+03
4199.000000,-1.407638e+03
4200.000000,-1.407549e+03
4201.000000,-1.407779e+03
4202.000000,-1.408272e+03
4203.000000,-1.407471e+03
4204.000000,-1.405723e+03
4205.000000,-1.404191e+03
4206.000000,-1.403344e+03
4207.000000,-1.402407e+03
4208.000000,-1.401041e+03
4209.000000,-1.399596e+03
4210.000000,-1.398736e+03
4211.000000,-1.397773e+03
4212.000000,-1.396633e+03
4213.000000,-1.395368e+03
4214.000000,-1.394314e+03
4215.000000,-1.393132e+03
4216.000000,-1.391218e+03
4217.000000,-1.389267e+03
4218.000000,-1.387516e+03
4219.000000,-1.385376e+03
4220.000000,-1.383937e+03
4221.000000,-1.381806e+03
4222.000000,-1.379890e+03
4223.000000,-1.377182e+03
4224.000000,-1.376301e+03
4225.000000,-1.375464e+03
4226.000000,-1.374143e+03
4227.000000,-1.372671e+03
4228.000000,-1.370661e+03
4229.000000,-1.369603e+03
4230.000000,-1.368024e+03
4231.000000,-1.366299e+03
4232.000000,-1.364889e+03
4233.000000,-1.364111e+03
4234.000000,-1.362450e+03
4235.000000,-1.360804e+03
4236.000000,-1.359533e+03
4237.000000,-1.358558e+03
4238.000000,-1.357718e+03
4239.000000,-1.357064e+03
4240.000000,-1.356260e+03
4241.000000,-1.355838e+03
4242.000000,-1.355942e+03
4243.000000,-1.356225e+03
4244.000000,-1.356351e+03
4245.000000,-1.356024e+03
4246.000000,-1.355704e+03
4247.000000,-1.355249e+03
4248.000000,-1.354712e+03
4249.000000,-1.354535e+03
4250.000000,-1.353649e+03
4251.000000,-1.353453e+03
4252.000000,-1.353452e+03
4253.000000,-1.353258e+03
4254.000000,-1.353994e+03
4255.000000,-1.354298e+03
4256.000000,-1.353884e+03
4257.000000,-1.354298e+03
4258.000000,-1.353539e+03
4259.000000,-1.352501e+03
4260.000000,-1.352202e+03
4261.000000,-1.351683e+03
4262.000000,-1.350902e+03
4263.000000,-1.350730e+03
4264.000000,-1.350229e+03
4265.000000,-1.350370e+03
4266.000000,-1.350575e+03
4267.000000,-1.350847e+03
4268.000000,-1.350597e+03
4269.000000,-1.350015e+03
4270.000000,-1.350061e+03
4271.000000,-1.350657e+03
4272.000000,-1.351123e+03
4273.000000,-1.350802e+03
4274.000000,-1.349802e+03
4275.000000,-1.349386e+03
4276.000000,-1.349363e+03
4277.000000,-1.349022e+03
4278.000000,-1.349122e+03
4279.000000,-1.349440e+03
4280.000000,-1.349930e+03
4281.000000,-1.349696e+03
4282.000000,-1.350852e+03
4283.000000,-1.350859e+03
4284.000000,-1.351188e+03
4285.000000,-1.351426e+03
4286.000000,-1.350886e+03
4287.000000,-1.351291e+03
4288.000000,-1.351814e+03
4289.000000,-1.352100e+03
4290.000000,-1.352200e+03
4291.000000,-1.352715e+03
4292.000000,-1.353715e+03
4293.000000,-1.354300e+03
4294.000000,-1.353914e+03
4295.000000,-1.353847e+03
4296.000000,-1.353692e+03
4297.000000,-1.353827e+03
4298.000000,-1.354030e+03
4299.000000,-1.353337e+03
4300.000000,-1.353333e+03
4301.000000,-1.353476e+03
4302.000000,-1.353104e+03
4303.000000,-1.353448e+03
4304.000000,-1.353811e+03
4305.000000,-1.353881e+03
4306.000000,-1.353859e+03
4307.000000,-1.353592e+03
4308.000000,-1.352638e+03
4309.000000,-1.352551e+03
4310.000000,-1.353642e+03
4311.000000,-1.353769e+03
4312.000000,-1.353859e+03
4313.000000,-1.353928e+03
4314.000000,-1.353910e+03
4315.000000,-1.353995e+03
4316.000000,-1.354077e+03
4317.000000,-1.353936e+03
4318.000000,-1.354273e+03
4319.000000,-1.354611e+03
4320.000000,-1.353492e+03
4321.000000,-1.353762e+03
4322.000000,-1.354064e+03
4323.000000,-1.354984e+03
4324.000000,-1.355387e+03
4325.000000,-1.356094e+03
4326.000000,-1.356508e+03
4327.000000,-1.356237e+03
4328.000000,-1.356091e+03
4329.000000,-1.356069e+03
4330.000000,-1.356841e+03
4331.000000,-1.356353e+03
4332.000000,-1.356778e+03
4333.000000,-1.356227e+03
4334.000000,-1.355793e+03
4335.000000,-1.355745e+03
4336.000000,-1.356375e+03
4337.000000,-1.356791e+03
4338.000000,-1.357472e+03
4339.000000,-1.358062e+03
4340.000000,-1.358897e+03
4341.000000,-1.360372e+03
4342.000000,-1.360673e+03
4343.000000,-1.361356e+03
4344.000000,-1.362318e+03
4345.000000,-1.363337e+03
4346.000000,-1.364097e+03
4347.000000,-1.365461e+03
4348.000000,-1.367339e+03
4349.000000,-1.368126e+03
4350.000000,-1.368735e+03
4351.000000,-1.369708e+03
4352.000000,-1.371090e+03
4353.000000,-1.372115e+03
4354.000000,-1.373713e+03
4355.000000,-1.375150e+03
4356.000000,-1.376274e+03
4357.000000,-1.376663e+03
4358.000000,-1.377387e+03
4359.000000,-1.377998e+03
4360.000000,-1.377630e+03
4361.000000,-1.377823e+03
4362.000000,-1.378221e+03
4363.000000,-1.379020e+03
4364.000000,-1.380113e+03
4365.000000,-1.381730e+03
4366.000000,-1.382087e+03
4367.000000,-1.382484e+03
4368.000000,-1.383178e+03
4369.000000,-1.383863e+03
4370.000000,-1.384355e+03
4371.000000,-1.385762e+03
4372.000000,-1.386919e+03
4373.000000,-1.388068e+03
4374.000000,-1.388042e+03
4375.000000,-1.388442e+03
4376.000000,-1.390235e+03
4377.000000,-1.391856e+03
4378.000000,-1.392831e+03
4379.000000,-1.393832e+03
4380.000000,-1.394916e+03
4381.000000,-1.394638e+03
4382.000000,-1.394808e+03
4383.000000,-1.395049e+03
4384.000000,-1.395718e+03
4385.000000,-1.395923e+03
4386.000000,-1.396533e+03
4387.000000,-1.397117e+03
4388.000000,-1.397433e+03
4389.000000,-1.398456e+03
4390.000000,-1.398281e+03
4391.000000,-1.398481e+03
4392.000000,-1.398490e+03
4393.000000,-1.399528e+03
4394.000000,-1.400732e+03
4395.000000,-1.401979e+03
4396.000000,-1.402655e+03
4397.000000,-1.403360e+03
4398.000000,-1.404356e+03
4399.000000,-1.405635e+03
4400.000000,-1.406969e+03
4401.000000,-1.407746e+03
4402.000000,-1.408554e+03
4403.000000,-1.409239e+03
4404.000000,-1.408973e+03
4405.000000,-1.409147e+03
4406.000000,-1.408912e+03
4407.000000,-1.409357e+03
4408.000000,-1.409615e+03
4409.000000,-1.410066e+03
4410.000000,-1.411048e+03
4411.000000,-1.410835e+03
4412.000000,-1.411041e+03
4413.000000,-1.411038e+03
4414.000000,-1.411596e+03
4415.000000,-1.412014e+03
4416.000000,-1.412529e+03
4417.000000,-1.412167e+03
4418.000000,-1.412011e+03
4419.000000,-1.411789e+03
4420.000000,-1.411157e+03
4421.000000,-1.410651e+03
4422.000000,-1.410570e+03
4423.000000,-1.411547e+03
4424.000000,-1.412448e+03
4425.000000,-1.413398e+03
4426.000000,-1.413676e+03
4427.000000,-1.414223e+03
4428.000000,-1.415449e+03
4429.000000,-1.416359e+03
4430.000000,-1.417681e+03
4431.000000,-1.418504e+03
4432.000000,-1.419711e+03
4433.000000,-1.419957e+03
4434.000000,-1.419940e+03
4435.000000,-1.419278e+03
4436.000000,-1.419069e+03
4437.000000,-1.419490e+03
4438.000000,-1.419679e+03
4439.000000,-1.420843e+03
4440.000000,-1.421947e+03
4441.000000,-1.422661e+03
4442.000000,-1.424261e+03
4443.000000,-1.425125e+03
4444.000000,-1.426172e+03
4445.000000,-1.426789e+03
4446.000000,-1.427666e+03
4447.000000,-1.427892e+03
4448.000000,-1.428044e+03
4449.000000,-1.427662e+03
4450.000000,-1.427844e+03
4451.000000,-1.428426e+03
4452.000000,-1.428878e+03
4453.000000,-1.429608e+03
4454.000000,-1.429530e+03
4455.000000,-1.429072e+03
4456.000000,-1.427924e+03
4457.000000,-1.427990e+03
4458.000000,-1.428123e+03
4459.000000,-1.428331e+03
4460.000000,-1.428175e+03
4461.000000,-1.427877e+03
4462.000000,-1.427641e+03
4463.000000,-1.426999e+03
4464.000000,-1.426898e+03
4465.000000,-1.426212e+03
4466.000000,-1.425632e+03
4467.000000,-1.425322e+03
4468.000000,-1.424997e+03
4469.000000,-1.423705e+03
4470.000000,-1.423599e+03
4471.000000,-1.423269e+03
4472.000000,-1.423177e+03
4473.000000,-1.422105e+03
4474.000000,-1.421368e+03
4475.000000,-1.421333e+03
4476.000000,-1.420922e+03
4477.000000,-1.420634e+03
4478.000000,-1.420627e+03
4479.000000,-1.420150e+03
4480.000000,-1.419779e+03
4481.000000,-1.419544e+03
4482.000000,-1.419425e+03
4483.000000,-1.419172e+03
4484.000000,-1.419013e+03
4485.000000,-1.419019e+03
4486.000000,-1.419228e+03
4487.000000,-1.418672e+03
4488.000000,-1.419110e+03
4489.000000,-1.419159e+03
4490.000000,-1.419375e+03
4491.000000,-1.418979e+03
4492.000000,-1.419696e+03
4493.000000,-1.420624e+03
4494.000000,-1.421656e+03
4495.000000,-1.422325e+03
4496.000000,-1.423651e+03
4497.000000,-1.424820e+03
4498.000000,-1.426523e+03
4499.000000,-1.427298e+03
4500.000000,-1.428252e+03
4501.000000,-1.429456e+03
4502.000000,-1.429664e+03
4503.000000,-1.430557e+03
4504.000000,-1.430677e+03
4505.000000,-1.431120e+03
4506.000000,-1.430671e+03
4507.000000,-1.430558e+03
4508.000000,-1.431273e+03
4509.000000,-1.431972e+03
4510.000000,-1.432043e+03
4511.000000,-1.432356e+03
4512.000000,-1.432558e+03
4513.000000,-1.432223e+03
4514.000000,-1.432610e+03
4515.000000,-1.432690e+03
4516.000000,-1.432367e+03
4517.000000,-1.432162e+03
4518.000000,-1.432471e+03
4519.000000,-1.433068e+03
4520.000000,-1.434310e+03
4521.000000,-1.435259e+03
4522.000000,-1.435545e+03
4523.000000,-1.435870e+03
4524.000000,-1.436024e+03
4525.000000,-1.435853e+03
4526.000000,-1.436519e+03
4527.000000,-1.436849e+03
4528.000000,-1.436933e+03
4529.000000,-1.437181e+03
4530.000000,-1.436507e+03
4531.000000,-1.435936e+03
4532.000000,-1.435588e+03
4533.000000,-1.434870e+03
4534.000000,-1.435483e+03
4535.000000,-1.435686e+03
4536.000000,-1.435768e+03
4537.000000,-1.436340e+03
4538.000000,-1.436544e+03
4539.000000,-1.437171e+03
4540.000000,-1.437077e+03
4541.000000,-1.436789e+03
4542.000000,-1.437001e+03
4543.000000,-1.438176e+03
4544.000000,-1.439047e+03
4545.000000,-1.439238e+03
4546.000000,-1.439707e+03
4547.000000,-1.441109e+03
4548.000000,-1.440971e+03
4549.000000,-1.441069e+03
4550.000000,-1.441476e+03
4551.000000,-1.441196e+03
4552.000000,-1.441473e+03
4553.000000,-1.441693e+03
4554.000000,-1.441266e+03
4555.000000,-1.440083e+03
4556.000000,-1.438911e+03
4557.000000,-1.438315e+03
4558.000000,-1.437798e+03
4559.000000,-1.437341e+03
4560.000000,-1.437716e+03
4561.000000,-1.437523e+03
4562.000000,-1.437790e+03
4563.000000,-1.437729e+03
4564.000000,-1.437831e+03
4565.000000,-1.437716e+03
4566.000000,-1.437941e+03
4567.000000,-1.439372e+03
4568.000000,-1.439496e+03
4569.000000,-1.439141e+03
4570.000000,-1.438770e+03
4571.000000,-1.438462e+03
4572.000000,-1.437472e+03
4573.000000,-1.436936e+03
4574.000000,-1.436423e+03
4575.000000,-1.435756e+03
4576.000000,-1.435538e+03
4577.000000,-1.436081e+03
4578.000000,-1.437294e+03
4579.000000,-1.437636e+03
4580.000000,-1.437306e+03
4581.000000,-1.437206e+03
4582.000000,-1.436622e+03
4583.000000,-1.436123e+03
4584.000000,-1.435227e+03
4585.000000,-1.434876e+03
4586.000000,-1.434283e+03
4587.000000,-1.433580e+03
4588.000000,-1.432657e+03
4589.000000,-1.432990e+03
4590.000000,-1.432873e+03
4591.000000,-1.432027e+03
4592.000000,-1.430837e+03
4593.000000,-1.430169e+03
4594.000000,-1.429748e+03
4595.000000,-1.428894e+03
4596.000000,-1.427998e+03
4597.000000,-1.427557e+03
4598.000000,-1.426811e+03
4599.000000,-1.425593e+03
4600.000000,-1.424105e+03
4601.000000,-1.423170e+03
4602.000000,-1.422710e+03
4603.000000,-1.422392e+03
4604.000000,-1.421955e+03
4605.000000,-1.421827e+03
4606.000000,-1.421753e+03
4607.000000,-1.422119e+03
4608.000000,-1.421735e+03
4609.000000,-1.422242e+03
4610.000000,-1.422563e+03
4611.000000,-1.422496e+03
4612.000000,-1.421751e+03
4613.000000,-1.421987e+03
4614.000000,-1.422535e+03
4615.000000,-1.422986e+03
4616.000000,-1.422781e+03
4617.000000,-1.424265e+03
4618.000000,-1.424983e+03
4619.000000,-1.424066e+03
4620.000000,-1.423947e+03
4621.000000,-1.424629e+03
4622.000000,-1.424959e+03
4623.000000,-1.425126e+03
4624.000000,-1.424892e+03
4625.000000,-1.424305e+03
4626.000000,-1.424448e+03
4627.000000,-1.425150e+03
4628.000000,-1.425604e+03
4629.000000,-1.426838e+03
4630.000000,-1.428521e+03
4631.000000,-1.430668e+03
4632.000000,-1.432820e+03
4633.000000,-1.434717e+03
4634.000000,-1.436630e+03
4635.000000,-1.438026e+03
4636.000000,-1.440121e+03
4637.000000,-1.443009e+03
4638.000000,-1.444982e+03
4639.000000,-1.446458e+03
4640.000000,-1.447671e+03
4641.000000,-1.447964e+03
4642.000000,-1.448884e+03
4643.000000,-1.449300e+03
4644.000000,-1.450020e+03
4645.000000,-1.450873e+03
4646.000000,-1.452039e+03
4647.000000,-1.452962e+03
4648.000000,-1.454077e+03
4649.000000,-1.454827e+03
4650.000000,-1.455696e+03
4651.000000,-1.456741e+03
4652.000000,-1.456985e+03
4653.000000,-1.457396e+03
4654.000000,-1.458191e+03
4655.000000,-1.458821e+03
4656.000000,-1.459595e+03
4657.000000,-1.460697e+03
4658.000000,-1.461504e+03
4659.000000,-1.462592e+03
4660.000000,-1.463876e+03
4661.000000,-1.465334e+03
4662.000000,-1.466103e+03
4663.000000,-1.466305e+03
4664.000000,-1.466637e+03
4665.000000,-1.465608e+03
4666.000000,-1.464990e+03
4667.000000,-1.464305e+03
4668.000000,-1.463822e+03
4669.000000,-1.463200e+03
4670.000000,-1.463894e+03
4671.000000,-1.465479e+03
4672.000000,-1.466209e+03
4673.000000,-1.466356e+03
4674.000000,-1.466536e+03
4675.000000,-1.466572e+03
4676.000000,-1.466193e+03
4677.000000,-1.466178e+03
4678.000000,-1.466204e+03
4679.000000,-1.467037e+03
4680.000000,-1.467938e+03
4681.000000,-1.467816e+03
4682.000000,-1.468296e+03
4683.000000,-1.469261e+03
4684.000000,-1.470361e+03
4685.000000,-1.471561e+03
4686.000000,-1.472865e+03
4687.000000,-1.474445e+03
4688.000000,-1.476028e+03
4689.000000,-1.476993e+03
4690.000000,-1.477839e+03
4691.000000,-1.477924e+03
4692.000000,-1.478198e+03
4693.000000,-1.478563e+03
4694.000000,-1.479300e+03
4695.000000,-1.479767e+03
4696.000000,-1.479915e+03
4697.000000,-1.479885e+03
4698.000000,-1.480084e+03
4699.000000,-1.479889e+03
4700.000000,-1.480077e+03
4701.000000,-1.480121e+03
4702.000000,-1.480800e+03
4703.000000,-1.482022e+03
4704.000000,-1.482367e+03
4705.000000,-1.482363e+03
4706.000000,-1.482382e+03
4707.000000,-1.482533e+03
4708.000000,-1.483076e+03
4709.000000,-1.483801e+03
4710.000000,-1.483969e+03
4711.000000,-1.484162e+03
4712.000000,-1.484695e+03
4713.000000,-1.484686e+03
4714.000000,-1.485421e+03
4715.000000,-1.486002e+03
4716.000000,-1.485651e+03
4717.000000,-1.485605e+03
4718.000000,-1.486174e+03
4719.000000,-1.486664e+03
4720.000000,-1.487460e+03
4721.000000,-1.489486e+03
4722.000000,-1.490847e+03
4723.000000,-1.491701e+03
4724.000000,-1.492523e+03
4725.000000,-1.492992e+03
4726.000000,-1.493105e+03
4727.000000,-1.493848e+03
4728.000000,-1.494923e+03
4729.000000,-1.495494e+03
4730.000000,-1.496234e+03
4731.000000,-1.496925e+03
4732.000000,-1.497510e+03
4733.000000,-1.497286e+03
4734.000000,-1.498769e+03
4735.000000,-1.499702e+03
4736.000000,-1.500379e+03
4737.000000,-1.501225e+03
4738.000000,-1.501335e+03
4739.000000,-1.501420e+03
4740.000000,-1.501901e+03
4741.000000,-1.502549e+03
4742.000000,-1.503165e+03
4743.000000,-1.503786e+03
4744.000000,-1.504402e+03
4745.000000,-1.505050e+03
4746.000000,-1.505507e+03
4747.000000,-1.505892e+03
4748.000000,-1.507140e+03
4749.000000,-1.508487e+03
4750.000000,-1.509930e+03
4751.000000,-1.510249e+03
4752.000000,-1.510579e+03
4753.000000,-1.510883e+03
4754.000000,-1.511771e+03
4755.000000,-1.511483e+03
4756.000000,-1.511962e+03
4757.000000,-1.512182e+03
4758.000000,-1.512149e+03
4759.000000,-1.512804e+03
4760.000000,-1.513250e+03
4761.000000,-1.513095e+03
4762.000000,-1.511792e+03
4763.000000,-1.511312e+03
4764.000000,-1.510472e+03
4765.000000,-1.509862e+03
4766.000000,-1.509843e+03
4767.000000,-1.510455e+03
4768.000000,-1.510511e+03
4769.000000,-1.511458e+03
4770.000000,-1.511390e+03
4771.000000,-1.511998e+03
4772.000000,-1.513862e+03
4773.000000,-1.514858e+03
4774.000000,-1.515349e+03
4775.000000,-1.516113e+03
4776.000000,-1.516639e+03
4777.000000,-1.517857e+03
4778.000000,-1.519321e+03
4779.000000,-1.520263e+03
4780.000000,-1.521087e+03
4781.000000,-1.521953e+03
4782.000000,-1.522280e+03
4783.000000,-1.523376e+03
4784.000000,-1.524159e+03
4785.000000,-1.525137e+03
4786.000000,-1.526845e+03
4787.000000,-1.528448e+03
4788.000000,-1.529310e+03
4789.000000,-1.529324e+03
4790.000000,-1.530007e+03
4791.000000,-1.531915e+03
4792.000000,-1.534348e+03
4793.000000,-1.535200e+03
4794.000000,-1.536022e+03
4795.000000,-1.536393e+03
4796.000000,-1.537444e+03
4797.000000,-1.538037e+03
4798.000000,-1.538412e+03
4799.000000,-1.539321e+03
4800.000000,-1.540262e+03
4801.000000,-1.540971e+03
4802.000000,-1.541442e+03
4803.000000,-1.542073e+03
4804.000000,-1.542408e+03
4805.000000,-1.543389e+03
4806.000000,-1.544661e+03
4807.000000,-1.544736e+03
4808.000000,-1.545762e+03
4809.000000,-1.546931e+03
4810.000000,-1.547901e+03
4811.000000,-1.548845e+03
4812.000000,-1.549961e+03
4813.000000,-1.550982e+03
4814.000000,-1.551996e+03
4815.000000,-1.553089e+03
4816.000000,-1.555010e+03
4817.000000,-1.555368e+03
4818.000000,-1.556321e+03
4819.000000,-1.557237e+03
4820.000000,-1.558937e+03
4821.000000,-1.560405e+03
4822.000000,-1.561766e+03
4823.000000,-1.562335e+03
4824.000000,-1.563599e+03
4825.000000,-1.564547e+03
4826.000000,-1.566075e+03
4827.000000,-1.567675e+03
4828.000000,-1.569171e+03
4829.000000,-1.570307e+03
4830.000000,-1.572825e+03
4831.000000,-1.575446e+03
4832.000000,-1.578338e+03
4833.000000,-1.580915e+03
4834.000000,-1.583359e+03
4835.000000,-1.586063e+03
4836.000000,-1.588444e+03
4837.000000,-1.591174e+03
4838.000000,-1.593283e+03
4839.000000,-1.594297e+03
4840.000000,-1.595464e+03
4841.000000,-1.596823e+03
4842.000000,-1.598749e+03
4843.000000,-1.600933e+03
4844.000000,-1.602830e+03
4845.000000,-1.604051e+03
4846.000000,-1.604689e+03
4847.000000,-1.605200e+03
4848.000000,-1.605882e+03
4849.000000,-1.607143e+03
4850.000000,-1.608177e+03
4851.000000,-1.609304e+03
4852.000000,-1.610266e+03
4853.000000,-1.610477e+03
4854.000000,-1.612142e+03
4855.000000,-1.613322e+03
4856.000000,-1.613990e+03
4857.000000,-1.615723e+03
4858.000000,-1.617273e+03
4859.000000,-1.618716e+03
4860.000000,-1.620068e+03
4861.000000,-1.621803e+03
4862.000000,-1.622600e+03
4863.000000,-1.623194e+03
4864.000000,-1.623912e+03
4865.000000,-1.625184e+03
4866.000000,-1.626182e+03
4867.000000,-1.627488e+03
4868.000000,-1.628432e+03
4869.000000,-1.628376e+03
4870.000000,-1.629179e+03
4871.000000,-1.630650e+03
4872.000000,-1.631776e+03
4873.000000,-1.633529e+03
4874.000000,-1.635288e+03
4875.000000,-1.636871e+03
4876.000000,-1.638009e+03
4877.000000,-1.638437e+03
4878.000000,-1.638892e+03
4879.000000,-1.639475e+03
4880.000000,-1.640742e+03
4881.000000,-1.641820e+03
4882.000000,-1.642544e+03
4883.000000,-1.643546e+03
4884.000000,-1.644352e+03
4885.000000,-1.644805e+03
4886.000000,-1.645454e+03
4887.000000,-1.645756e+03
4888.000000,-1.645497e+03
4889.000000,-1.645848e+03
4890.000000,-1.645812e+03
4891.000000,-1.646181e+03
4892.000000,-1.647542e+03
4893.000000,-1.648908e+03
4894.000000,-1.650141e+03
4895.000000,-1.651253e+03
4896.000000,-1.651896e+03
4897.000000,-1.652065e+03
4898.000000,-1.651937e+03
4899.000000,-1.652239e+03
4900.000000,-1.653049e+03
4901.000000,-1.654486e+03
4902.000000,-1.655025e+03
4903.000000,-1.655331e+03
4904.000000,-1.655334e+03
4905.000000,-1.654471e+03
4906.000000,-1.653903e+03
4907.000000,-1.653748e+03
4908.000000,-1.654446e+03
4909.000000,-1.655104e+03
4910.000000,-1.655624e+03
4911.000000,-1.656339e+03
4912.000000,-1.656532e+03
4913.000000,-1.656777e+03
4914.000000,-1.657517e+03
4915.000000,-1.657422e+03
4916.000000,-1.657785e+03
4917.000000,-1.658895e+03
4918.000000,-1.659329e+03
4919.000000,-1.659427e+03
4920.000000,-1.659227e+03
4921.000000,-1.659461e+03
4922.000000,-1.659319e+03
4923.000000,-1.659493e+03
4924.000000,-1.660347e+03
4925.000000,-1.661121e+03
4926.000000,-1.660691e+03
4927.000000,-1.660018e+03
4928.000000,-1.659560e+03
4929.000000,-1.658646e+03
4930.000000,-1.657892e+03
4931.000000,-1.657463e+03
4932.000000,-1.657645e+03
4933.000000,-1.656927e+03
4934.000000,-1.656703e+03
4935.000000,-1.657071e+03
4936.000000,-1.657650e+03
4937.000000,-1.658038e+03
4938.000000,-1.659098e+03
4939.000000,-1.659353e+03
4940.000000,-1.660097e+03
4941.000000,-1.660406e+03
4942.000000,-1.660981e+03
4943.000000,-1.661486e+03
4944.000000,-1.662064e+03
4945.000000,-1.662197e+03
4946.000000,-1.661341e+03
4947.000000,-1.660604e+03
4948.000000,-1.660361e+03
4949.000000,-1.660342e+03
4950.000000,-1.660014e+03
4951.000000,-1.659714e+03
4952.000000,-1.660286e+03
4953.000000,-1.660811e+03
4954.000000,-1.661889e+03
4955.000000,-1.661751e+03
4956.000000,-1.661175e+03
4957.000000,-1.661608e+03
4958.000000,-1.663043e+03
4959.000000,-1.663597e+03
4960.000000,-1.664664e+03
4961.000000,-1.665648e+03
4962.000000,-1.666087e+03
4963.000000,-1.666685e+03
4964.000000,-1.667666e+03
4965.000000,-1.668769e+03
4966.000000,-1.669622e+03
4967.000000,-1.670739e+03
4968.000000,-1.672158e+03
4969.000000,-1.673262e+03
4970.000000,-1.674064e+03
4971.000000,-1.675148e+03
4972.000000,-1.676689e+03
4973.000000,-1.677514e+03
4974.000000,-1.679674e+03
4975.000000,-1.681023e+03
4976.000000,-1.682172e+03
4977.000000,-1.682869e+03
4978.000000,-1.683216e+03
4979.000000,-1.683353e+03
4980.000000,-1.684172e+03
